,ID,Branch,Interview Date,Transaction Date,Comment Type,Comment,Follow-up,Satisfaction Rating
1017,3353889,351,4/15/2014,4/14/2014,Alert,I don't want my name coming up on that [omitted] ATM screen.,No,7
1018,3475171,311,5/9/2014,5/8/2014,Alert,"I experienced kind of a long time processing checks. When I called the downtown branch where I thought I left the check. I thought that is where I was supposed to call. The lady was rude. I forgot if that was where I called, and she was very nasty. So when you called The North Anthony branch, they are always very nice there. My whole family banks there. They are very nice.",No,3
1019,4175774,310,1/13/2015,1/12/2015,Alert,"I felt that I was harassed about a visit that I made. I wasn't greeted with a smile, and the teller wasn't cordial or friendly. I didn't feel comfortable when I went to go make a transaction, it was almost like I was being harassed.",No,7
1020,3975635,310,10/22/2014,10/21/2014,Alert,I guess they were having computer problems. They were delaying everything. It took 25 minutes to get through. It just took a long time to fix it. That was the only bad time I've ever had.,No,1
1021,3851890,350,9/2/2014,8/29/2014,Alert,"I had a balance discrepancy in my checking account and I went to one branch to ask about it. They gave me the wrong information , so I went to another branch and they were able to help me out. They got me the right answer. I had to go from the far North side of town to the far South side of town to get the information.",No,2
1022,3381923,320,4/21/2014,4/18/2014,Alert,"I had a deposit made in my account that was not mine. They handled it in a timely manner. This happened on the 18th, and now the deposited amount is in the correct account.",No,4
1023,4560812,351,6/22/2015,6/18/2015,Alert,"I had a discrepancy on my account with my debit card. There was an amount removed without my approval. I called the 1-800 number, and that lady was really helpful. She canceled my card. The lady on the phone helped me more than the gentleman at the bank did. I found out that Portage Avenue took money out of my account not just one time, but twice. The guy at the bank gave me a copy of the rights of the company that took the money from me. The company refunded all of the money they took from me. The manager, Solomon, didn't really want to help. I felt like he didn't believe me. He didn't take it very seriously. I'm very careful with my checking account, and I would never agree to anyone taking out money. This was a large amount of money, and he didn't seem to take it as seriously as I did. That's how he came across. At the time, when he told me who it was, I couldn't remember. Once I did some research, I found out who it was. I took a letter to him, and I explained it to him again. He called and said there was nothing he could do. He could only give me the rights and responsibilities from that company.",No,2
1024,5026090,322,12/9/2015,12/8/2015,Alert,"I had a problem with a savings account, and it was compromised. Andrea handled it very well and took care of it for me.",No,5
1025,4983923,355,11/18/2015,11/17/2015,Alert,"I had an issues where my card was stolen. It was on a Sunday, and no one was available. It's a lousy feeling. The fraud department contacted me, but there was no live person for me to speak with.",No,2
1026,3855060,310,9/3/2014,9/2/2014,Alert,I had checks for a line of credit and someone got into my account. I don't know how they got into my account.,No,6
1027,4055992,160,11/26/2014,11/20/2014,Alert,"I had foot surgery and was on a crutch. And, no one offered me a chair during the wait for the teller.",No,6
1028,4602469,115,7/1/2015,6/30/2015,Alert,"I had money stolen from my account and they were working with me to get it back, but it turns out that they cannot.",No,3
1029,4721918,351,8/24/2015,8/21/2015,Alert,"I had opened an investment savings account. I was told that as long as I had $25,000 combined, I would not get charged service fees. I asked for the service fees to be refunded. I told them that I wanted to be refunded my service fees, or I would close my account. I was told that another branch was going to call me, but they have not contacted me. The teller who assisted me; she did everything she could.",Yes,3
1030,4570792,351,6/23/2015,6/22/2015,Alert,"I had overdrafts for two different items, and they charged me $36.00 for each. I called them, and they said they would take one away. The next day, they charged two more overdrafts. I did call back after that.",Yes,2
1031,3722781,352,7/14/2014,7/11/2014,Alert,I had problems setting up a savings account.,No,2
1032,4435646,355,4/29/2015,4/24/2015,Alert,"I had some problems with my checking account. I was charged $0.75 for each check I used. If I put $500.00 in my checking account, the fee is waived. However, I was told that policy was terminated. So, I went to go close my account, and that teller told me that the policy did not change. She gave me a brochure, and I kept my account open.",No,1
1033,4198386,311,1/21/2015,1/20/2015,Alert,"I had someone hack my checking account and they called me, the bank did. And, asked me if I authorized a purchase in Germany and they took care of it.",No,3
1034,4387112,312,4/8/2015,4/7/2015,Alert,"I had to go into the Bremen branch. It seemed that a teller at the Fort Wayne branch; some gal went in to make a withdrawal, and the teller used my number. I found out on the internet, and the amount was for $738.00. They pulled it out of her account, and gave me my money back. I think they should give me $30.00, or the teller should give me $30.00, instead of charging me an overdraft fee.",No,3
1035,4767980,322,9/9/2015,9/8/2015,Alert,"I have a personal loan with MY BANK. I paid more in interest this month, compared to last month. The branch manager has no clue how a simple loan works. I talked to two branch managers. She didn't want to explain to me.",No,1
1036,3981227,161,10/30/2014,10/24/2014,Alert,"I have a small business account there, and just in the last month I'm not able to balance my transactions. It's frustrating to me that I can't do that.",No,6
1037,4102980,311,12/10/2014,12/9/2014,Alert,"I have a small business. I applied for a line of credit, and they lost my paperwork. I hadn't heard anything for almost a month, so I called last week. Yesterday, the manager called me back, and he said they are trying to track it down, but they haven't found my paperwork yet. He did ask if I wanted to resubmit my paperwork, and I think I am going to. I just couldn't do it yesterday. I talked to Eric, and the branch manager, and they both have been helpful.",No,7
1038,4730626,160,8/31/2015,8/24/2015,Alert,"I haven't been able to log into my account. We've been having issues they couldn't figure it out. When they logged into their office, it worked. I don't know if it's on my end or their end.",Yes,4
1039,4457302,357,5/7/2015,5/6/2015,Alert,I just don't like my checks being held until the next morning to have my money.,No,3
1040,4636084,320,7/15/2015,7/14/2015,Alert,"I made a payment in Columbia City. The next day, an employee called and told me in a very rude manner that I needed to make a payment now. She basically called me a liar. The payment had been made. Finally, I hung up on the employee.",No,2
1041,3592060,352,6/4/2014,6/3/2014,Alert,I misunderstood the level of balance when I went under the level.  After discussing it with them they reversed the fees.,No,1
1042,4897958,115,10/23/2015,10/22/2015,Alert,"I ordered checkbooks twice, and they were never available. They said I did not have the correct address, but I had an updated address with them.",Yes,5
1043,4261694,353,2/16/2015,2/13/2015,Alert,"I ordered checks, and I still haven't received them. It's been at least 20 days. They were lost in the mail, and we still haven't gotten them. She reordered them on Friday. Nothing.",No,1
1044,3500275,351,5/14/2014,5/13/2014,Alert,"I ordered checks, and they came in the wrong color. And I have two checking accounts, so now I have two of the same color for the different accounts.",No,4
1045,3627508,310,6/11/2014,6/10/2014,Alert,"I sent the stuff through the tube, and she asked what to do with it. I said I wanted to cash it. She must have gotten distracted or something, because she asked me again what I wanted to do with this. I said cash it, then she said that I had to send it. I already did, it was in front of her. Oh my gosh, I don't know where this lady came from, but she asked again what I wanted to do with it. Then she asked if I wanted to deposit it. I said I wanted to cash it. I just looked at my friend that was with me. She was not friendly, or nice, and did finally complete the transaction. She was not paying attention. How could she not have known it was there? I had to tell several times that I wanted to cash it.",No,5
1046,4575281,357,6/23/2015,6/22/2015,Alert,"I set up multiple accounts, and they wanted to link them with internet access.",No,6
1047,4836040,320,10/5/2015,10/2/2015,Alert,"I signed up for e-statements, but I ended up getting charged for paper statements. It was promptly fixed when I saw that it happened. I got charged more than one time. I went in and talked to Stephanie, and I got half of my money back. She knew I signed up for it, because she set up my account. I know she emailed somebody, and then shortly after that, I got my refund. The ladies there are amazing. I've been there since I was a little kid. I always get my problems taken care of.",No,5
1048,3851852,161,9/2/2014,8/29/2014,Alert,I spend a lot of my time outside the U.S. Teaching in China. I'm only back in the country for about six months. The frustrating thing about it is the security when I visit another country. Notices get rejected and my account gets closed down and hard to open again. Especially from a non U.S. number.,No,4
1049,4172358,311,1/13/2015,1/12/2015,Alert,"I talked to Eric at the desk. He told me one thing. Chantell, on Saturday, set me up with something else. They are very nice, but haven't been very helpful to me. I have not had any problems in the past until the last few weeks.",No,1
1050,4877625,160,10/19/2015,10/15/2015,Alert,"I told you. I couldn't get in my bank account. I took my wife's card, and the ATM didn't work, and I couldn't get the money out! It breaks down too much! Also, the sun glares off of it in the evening, and you can't see it. They need to move it. I was pretty mad! I have to get out of the car to see it in the evening. They need something over the top. I had a real big problem with that. I had to go to the next bank and had to pay $3! The ATM is down at least once a month. It also needs to be moved because it is not good where it's located. That's all. You've got to fix that to where you can see it. Otherwise I didn't have any problem.",Yes,4
1051,4622135,322,7/9/2015,7/8/2015,Alert,"I transferred funds into my son's account, and he ended up getting an overdraft. I don't know what happened.",No,1
1052,3860403,312,9/4/2014,9/3/2014,Alert,I tried to enroll in e-mail statements and switch from paper statements. I did it right. There was something that didn't go through on the website. They reimbursed me for what I was charged. They fixed it and I haven't had a problem since.,No,7
1053,4215856,357,1/28/2015,1/26/2015,Alert,I tried to sign up for mobile deposit and I was denied. I'm a new customer.,No,3
1054,4954864,351,11/10/2015,11/9/2015,Alert,"I wanted to deposit a $1,000 check, and when I went in there, the line was about ten feet long. I waited 20 minutes. After 20 minutes the line was still 10 feet long. You had loan officers sitting in their offices. You had one teller at the front, and you had another teller that was trying to help out. She would come out, try to help, and then hurry back to the drive-thru. I went over to MY BANK on Martin's at Gumwood to complete my transaction.",Yes,5
1055,3299587,351,4/4/2014,4/3/2014,Alert,"I wanted to do online banking, and so I was online on the MY BANK website. They turned me down. They wouldn't let me do the online banking. It was something like, my husband was the main account holder, but both of our names are on the account. We both deposit and have names on the account, so I was a little irritated. My name is on the account, and I don't have access to the online account. I deposit. I don't see why I was denied to do the online banking.",No,5
1056,3913488,352,9/24/2014,9/23/2014,Alert,I wanted to sign up for online banking and I couldn't do it.,No,6
1057,4301389,355,3/4/2015,3/3/2015,Alert,"I was asking for a new card. It was supposed to take four days, and it took a week.",No,3
1058,4777248,355,9/11/2015,9/10/2015,Alert,"I was charged for statements. I had signed up for e-statements, and I was still being charged.",No,2
1059,4810729,356,9/28/2015,9/27/2015,Alert,"I was rounding up my payment, and they did not apply the additional payment to the principle.",No,7
1060,4331255,356,3/17/2015,3/16/2015,Alert,"I was there this afternoon to do a personal mobile deposit. It was a Department of Revenue check. The branch manager, Kathy, asked Stephanie to call customer service to make sure we could properly do the endorsement of the deposit in the mobile app. Stephanie called to check if this would be okay without a signature; they were told by customer service that yes, there would be no problem with that. I deposited the check at 2:56 p.m. I got home at 3:08 p.m. to get a notification that, no, it had been deleted, because of the endorsement. I'm happy with these girls at the branch. They did nothing wrong. They did everything right. Someone in customer service got wires crossed, and they weren't giving accurate information, or somebody else wasn't. So, I will have to make another trip back there tomorrow. The fault is totally with customer service, not with the tellers or the administrators at the branch bank.",Yes,1
1061,4860884,161,10/12/2015,10/9/2015,Alert,"I was trying to get information on my new home mortgage loan to see if it was an auto draw, and they got back to me on the day after the automatic draw, so I had an overdraft charge. They had phone problems. They were not able to connect me to the right people. It was actually technical problems that caused the delay.",No,4
1062,3754045,310,7/28/2014,7/24/2014,Alert,"I was using my company's credit card, and I had money in the bank, but it wouldn't let me make a purchase. This happened two days ago. That was it.",Yes,3
1063,3882320,320,9/15/2014,9/12/2014,Alert,I went in and the tellers were rude.,No,5
1064,4970919,313,11/16/2015,11/13/2015,Alert,"I went in, and none of the regular tellers were there. Nobody knew who I was, and it was somewhat bothersome.",No,2
1065,4199753,115,1/21/2015,1/20/2015,Alert,I went to close my account. I get a note that I get a $5 charge for paper statement.,Yes,4
1066,4561512,115,6/22/2015,6/18/2015,Alert,"I went to deposit money in the bank. I asked the teller exactly how much money; I wanted to know how much money I had in the bank, because I had to go to the pharmacy to fill a prescription. She told me that I had $170.00 in the bank. When I went to the pharmacy, they said I was overdrawn.",No,1
1067,3674402,161,6/26/2014,6/20/2014,Alert,"I went to the Bremen branch to cash a payroll check. [Employee name] gave me [omitted] for not filling out a deposit slip, and then she gave me [omitted] for not having direct deposit. I hardly ever use the Bremen branch. I walk into the Nappanee branch and the women know me. Matter of fact I went in there to make a withdrawal. Truth be told I'm not going to be using the Bremen branch anymore.",No,3
1068,4054333,107,11/24/2014,11/20/2014,Alert,"I went to the store right after I went through the drive-thru, and my card was declined. If I had known that my money wouldn't go into my account immediately, I probably would have gotten cash. There was a long line of people staring when my card was declined, and they thought I didn't have the money. I wish I had known if it was a policy that the money doesn't go in right away.",No,5
1069,3471163,353,5/8/2014,5/7/2014,Alert,"I would like to know why. I get social security. When I'm banking at my other bank, they put it in the day before that way the money was always there the day before the due date. I get it on the third Wednesday of the month.",No,3
1070,4739269,310,8/31/2015,8/26/2015,Alert,"I wrote a check on the wrong bill, used the wrong check to pay a bill and they let my account go over drawn over $200. I thought they should have given me a call and let me know. I only found out because I checked and they charged me the fee every day for that account being overdrawn and no one called. The check was $87 and the rest of my money was ate up in fees over that one check.",No,5
1071,4430707,161,4/28/2015,4/24/2015,Alert,I'd like to be able to make mobile deposits.,Yes,3
1072,4649464,107,7/21/2015,7/20/2015,Alert,"I'd like to be able to, but I can't think of the name of it. I'm sorry, I'm not the person to talk to about this. My daughter would know, but I can't think of the name of it. What is it that you have to have to change something? We had problems with the power of attorney. The main bank downtown would not accept the power of attorney to take her name off of the checks, and that. It was nobody from Maple Lane when we ran into that problem. We ran into that problem when we called downtown. The downtown office wouldn't accept the power of attorney.",No,2
1073,4228722,312,2/4/2015,2/3/2015,Alert,"If I don't deposit enough, they charge me a fee. I've asked for online statements, but I can't seem to get my computer right to get them. It just makes me want to switch banks.",Yes,2
1074,4794246,356,9/19/2015,9/17/2015,Alert,"If I go into my computer and change my history, delete my history, when I go in to use the online system it pops up some code I have to put in. I really hate having to do that, it's a waste of my time, I hate make work things.",No,7
1075,3975602,313,10/22/2014,10/21/2014,Alert,"I'm a small business owner, and I've been going there and never had a bad check from there. And I can never cash a check and get money back. The one on Coventry sucks. They just want to hold my money hostage. I'm clearly putting money into this bank, and they still don't want to cash my checks, so I am almost in the process of getting rid of them. I get charged 30 dollar withdrawals also. But they should know me by now. They must be broke because they are really scared to lose any money.",Yes,7
1076,4132314,310,12/23/2014,12/18/2014,Alert,"I'm trying to get a new card. I had a name change because of marriage, and I thought I had it taken care of. That was the reason of my last visit to the branch. I still haven't received the card in the mail. I'm beginning to wonder if I'm going to get it.",Yes,1
1077,3989215,355,10/30/2014,10/27/2014,Alert,"Issue with debit card at ATM. Actually, it was an issue with the PIN  at the ATM.",No,3
1078,4560359,107,6/22/2015,6/18/2015,Alert,"Issues with my statements not being delivered. I wanted paper statements. They didn't send them, and then they did. It was just the confusion with that, and also with the telephone. People were not helpful when I called.",No,5
1079,4269089,310,2/21/2015,2/19/2015,Alert,"It could've been my fault. I had set up an account. I had one checking account transferring money to another checking account. It transferred money when I didn't have enough funds to transfer, causing an overdraft on one of the accounts. I owed them money.",No,7
1080,3779196,322,8/5/2014,8/4/2014,Alert,"It had to do with online banking, and I ended up having to call in because the transaction wasn't being processed.",No,7
1081,4560857,312,6/22/2015,6/18/2015,Alert,"It had to do with their checking. They said that I had overdraft protection. It only worked with my credit card, not my checks. When I signed up for it, they told me it would work for both.",No,2
1082,3872158,353,9/9/2014,9/8/2014,Alert,"It happened at another location. Something about my last name is not the same in all my documents, so it's hard for them to find my account every time. They said that they were going to fix it. They hadn't yet the last time I was there.",No,1
1083,5047408,161,12/29/2015,12/16/2015,Alert,"It has happened twice. I had a payment that I made to another bank and according to my bank, they didn't use the internet, they used the checking. Otherwise, when I made it from the internet, it didn't really go through when they were supposed to get it. They told me that it was about the check. I'm also trying to figure out what is going on at MY BANK about what is going on about what I needed to know about this payment. I finally talked to a manager and she said that it was a policy issue about the deposit slip.",Yes,3
1084,3294194,318,4/3/2014,4/2/2014,Alert,"It takes too long for things to post to my account, like my deposits and withdrawals.",No,7
1085,3999055,352,11/3/2014,10/31/2014,Alert,It took an hour for them to print out a treasurer's check because of upgrades to the computer system.,No,4
1086,3434244,322,5/1/2014,4/30/2014,Alert,"It was about a month ago. I went to the drive-thru. I sat there for about 20 minutes for a deposit receipt. I was the only one there. The other day, I went in there to close my HSA. It was supposed to be a confidential meeting. They had me in the lobby. They were asking personal questions, and I didn't feel comfortable.",No,5
1087,3519890,350,5/20/2014,5/19/2014,Alert,"It was during when they were giving money to charity. I wasn't too pleased with that because they could've dispersed that to the customers and not to charity. I feel that we are faithful customers, and MY BANK isn't doing anything with their reward money.",No,4
1088,4557136,312,6/18/2015,6/17/2015,Alert,"It was in regards to cashing a check that was for two names, with an ""or"" in the name. It was for an adult's name, a guardian, unless the person was over 21. He was well over 21, and they wouldn't let him cash it. It was a real hassle.",No,6
1089,5041133,311,12/16/2015,12/15/2015,Alert,"It was just related to the down time for the website. It was down, so I couldn't transfer money over a couple of times in the past three months.",No,5
1090,4039774,313,11/17/2014,11/14/2014,Alert,"It was minor, they fixed it before anything had happened. I think it was a wrong amount returned in cash back. He received too much, and took it out of his checking account.",No,4
1091,3989693,311,10/30/2014,10/27/2014,Alert,"It was over some temporary checks. I received the wrong ones, and then there were some fees applied, but they took care of it.",No,6
1092,4485178,160,5/19/2015,5/18/2015,Alert,"It was the ATM. I went to the ATM three times, and it was out of service. It was 10 days later before they gave me the money back, and then some. You guys gave me the money back at the Dowagiac branch. The teller called and told me that the bank was giving my money back; it was awesome. I just want to say that MY BANK takes care of their own.",No,6
1093,4045772,313,11/18/2014,11/17/2014,Alert,It was the former manager that they transferred to the new branch on Illinois Road. She wasn't a very good manager; not helpful. My nice comments didn't include her. Everyone else is great.,No,3
1094,4490524,401,5/21/2015,5/20/2015,Alert,"It was three minutes before she came to the teller window. I didn't see her helping someone else in there. When she came back, I made a comment about her being locked in the vault. I gave her my stuff and told her I wanted my balance. When I looked up, she was gone and someone else was there. They helped the other person who came in after me first. ",No,7
1095,4082705,313,12/2/2014,12/1/2014,Alert,"It was when I tried to spend more money than my bank would allow. I am allowed an amount I can spend per day. I exceeded that amount. They said it was taken care of, and it was not. It took 24 hours to get it taken care of, and I had to get angry. The local branches are good, but the South Bend office could not do it.",No,2
1096,3817798,320,8/19/2014,8/18/2014,Alert,"It was with my bank card. I was having problems. I went to the gas station to get gas on a Friday, like every Friday, and my card was denied. They locked my card. Then after I talked to the lady, she said it was an unusual purchase. So she fixed it, I thought, and on my way home I went to get something to eat for my family and it was being denied. I tried several times and I was on the phone with the lady, and she had to try several times to figure out what was wrong. Finally I was about to leave and the manager of the food place paid for my food that night because I was having so many problems with my card. That's actually why I went to the Columbia City branch. I went to cancel that card and get a new card with a new number reissued. ",No,4
1097,4329883,356,3/16/2015,3/13/2015,Alert,It's the branch on Coldwater Rd. I am unsatisfied with the customer service. I do all my banking through the phone since I moved. I have had multiple mistakes at the Coldwater branch.,Yes,5
1098,4732614,354,8/28/2015,8/24/2015,Alert,"It's with Winamac branch in Winamac, Indiana. It's a particular teller, she's overbearing. She's probably in some fashion skirts around some of the confidentiality rules to banking. I've brought this up before. The Cascada branch couldn't be more exceptional. The Winamac is 180 degrees the opposite. I have quite a bit of experience with that bank because I used to live there. It's just a coincidence that I had a problem there a couple of weeks ago. Two or three weeks ago. Claudia, she's been there for a long time. I think when you're talking about putting discretion in a bank she crosses the line. I don't want to make it dramatic or subjective this has been a historical problem with Claudia. I try not to do any banking with Winamac. I have times I have to bank there. I do 90% of my banking with Cascada. They couldn't be more professional or courteous. I can't emphasize that enough. They could learn a lot about best practices by going to Cascada.",No,6
1099,4224117,350,2/2/2015,1/30/2015,Alert,"I've banked with them for centuries, and now, to think that if I don't open an account online, I get charged for checking is [omitted]. I think it's ridiculous. I opened this because my wife was head of the city stuff at Elkhart, and they recommended MY BANK highly, years ago. So, now I'm paying $30.00 for checks, and it used to be free checking. This sheds no light on the people at Martin's at all, but I am just upset about the whole situation.",No,7
1100,3954094,353,10/7/2014,10/6/2014,Alert,"I've had problems with their website, and trying to do online banking. I always use the same computer, and every time I use the computer, it acts as if it's a new computer, and I have to get a one-time passcode emailed to me. It asks me if I want to register it, and I always say yes, but when I go to use it again it's the same story.",No,1
1101,4429809,115,4/27/2015,4/24/2015,Alert,"Lack of information on the part of the teller. They have a $5.00 fee for a certain savings account, and the teller wasn't aware of it. I am due a reimbursement the next time I go to the bank.",No,7
1102,4461355,313,5/8/2015,5/7/2015,Alert,"Late fees for mobile deposits. When I got my debit card, I didn't have a PIN number. You can't deposit cash in the ATMs.",No,5
1103,4092904,312,12/5/2014,12/4/2014,Alert,"Me and my daughter went into the bank to take my name off her account because she just got married, and we needed a new bank card.  We still haven't gotten the card. They haven't done anything they said they were going to do. We wanted to change the savings account and change it into a checking account, and they still haven't done that. My daughter Jessica filled out all they paperwork and they still haven't done anything. They said they would do some investigating and they still haven't gotten back to me. This is the second time. My other daughter went through the same thing and it took them a while before she got her card.",No,1
1104,3344499,353,4/14/2014,4/11/2014,Alert,"My ATM check card expired at the end of March. I did not receive my new card. It was shipped to an address that had been closed for like six or seven years, so that was where they sent it to. I tried to activate it over the phone. It was activated, so after, I tried to use it at an ATM. It stated it was declined, so I had to go into the branch. They called South Bend, and they had to do something to get it to work.",No,4
1105,4477500,401,5/13/2015,5/12/2015,Alert,My bank card number got stolen and used.,No,6
1106,3833784,160,8/28/2014,8/21/2014,Alert,"My card got frozen, it was the activity. I had to call to verify it wasn't fraud activity. It was a good thing.",No,3
1107,4678060,356,7/30/2015,7/29/2015,Alert,My error for not using the register. I depend on online banking. I don't like ATMs.,No,2
1108,3497758,351,5/14/2014,5/13/2014,Alert,"My e-statements didn't go through. I didn't put any money in my account, so my account went dormant.",No,2
1109,3945232,322,10/3/2014,10/2/2014,Alert,My mother has an account with them and so do I and for some reason they linked my account to hers. ,No,2
1110,3999577,351,11/3/2014,10/31/2014,Alert,"My mother passed away at the end of March, and I wanted to verify her account, and it was a time that her pension and social security was to come in and also a supplemental health care, which would have been automatic. I was charged 35 dollars for a stop payment, which was not told to me. They actually suggested doing it, but then when  I saw my statement, they charged and I really didn't need to do it.",No,4
1111,4166469,350,1/9/2015,1/8/2015,Alert,"My old bank use to show the total amount after I would make a deposit. It would show the total before the deposit and the total after the deposit and now I have to ask for the total. Even if they put the total after the deposit, that would be ok, but they don't. So now, I have to ask them, ""what's in my account now?"" The receipt just shows the deposit. I would like to see my present total or the total after the deposit.",Yes,7
1112,3720008,352,7/14/2014,7/11/2014,Alert,My savings account was closed and I wasn't sure why. They explained why and gave me a solution. I could open another savings account or open another checking account that would make things easier. None really. I received great service.,No,1
1113,3694242,354,6/26/2014,6/23/2014,Alert,Non-MY BANK ATM fees rub me wrong.,No,5
1114,4185932,320,1/15/2015,1/14/2015,Alert,"Okay, I just did.",Yes,6
1115,4049979,107,11/19/2014,11/18/2014,Alert,Only the mobile deposit product that I can't seem to make work.,No,6
1116,4046285,312,11/18/2014,11/17/2014,Alert,"Our account got hacked. It wasn't due to anything, just a computer or security glitch. They took care of it right away, and replaced our debit card. We've had no problems since.",No,6
1117,4113130,320,12/12/2014,12/11/2014,Alert,"Overdrawn and I wasn't overdrawn. They straightened it out, but I had to get angry to get it done.",No,4
1118,4602866,322,7/1/2015,6/30/2015,Alert,Password. Just cannot get together on the password.,No,6
1119,4964395,107,11/13/2015,11/12/2015,Alert,Problems with the computer system. I had gone in there because there was an issue with security with my account.,No,1
1120,4211755,107,1/28/2015,1/26/2015,Alert,Signed up to receive a debit card and have not received it yet.,No,2
1121,5045809,355,12/28/2015,12/16/2015,Alert,"Someone attempted to use my card and took $75, but MY BANK caught it immediately and contacted me.",No,1
1122,5003485,354,11/24/2015,11/23/2015,Alert,"Someone hacked into my account and tried to buy makeup, and they had to change my account number and debit card. It wasn't the bank's fault. Someone hacked it.",No,6
1123,4529148,115,6/8/2015,6/5/2015,Alert,"Sometimes my checks don't go through, but that's probably because of the company that I work for.",No,1
1124,4299877,353,3/3/2015,3/2/2015,Alert,"Sometimes, the security is over the top. I may have made a couple of transactions that may have been considered ""strange"" at a gas station or coffee house. I don't see how they were strange, but they froze my account or something. My card wouldn't work after that. Also, not letting me know that my check would not be available until the next day. They should have said something like, ""The cash will not be available until the next day.""",No,6
1125,3944720,312,10/3/2014,10/2/2014,Alert,Stephanie's not there. She was the bank manager and I couldn't have asked for a more exceptional person.,No,6
1126,4327444,354,3/13/2015,3/12/2015,Alert,"The account is a non-profit. They wanted the exempt number, and I can't get that. We are under another group's umbrella, and they won't give me the number. I am still not online. I just want to be able to see if a check is cleared. I don't want to be charged for a bank statement, which, so far, they haven't done. I wish I could get it straightened out. As long as they don't charge me $5.00 per month like they said they would. So, I don't mind if they don't charge.",No,5
1127,4233044,322,2/5/2015,2/4/2015,Alert,"The account that I have charges for what I have, added and extended something that I don't need. I also had a problem with my login.",Yes,6
1128,3609261,160,6/9/2014,6/6/2014,Alert,The ATM didn't dispense the right amount of money. It seems that a lot of the time it doesn't work.,No,2
1129,4728692,320,8/28/2015,8/24/2015,Alert,The ATM wasn't working.,No,1
1130,4527263,107,6/8/2015,6/5/2015,Alert,The ATMs are down too often.,No,6
1131,4604905,160,7/2/2015,7/1/2015,Alert,The ATMs are out of order. The last few months it's been that way.,No,6
1132,3410527,310,4/28/2014,4/25/2014,Alert,"The banker and myself are trying to get me off of paper statements, and we can't figure it out. We keep trying to go in and change it, but it won't work.",No,1
1133,4224221,351,2/2/2015,1/30/2015,Alert,The Cleveland branch; I wasn't handled in a courteous manner. I was not satisfied.,No,5
1134,3538962,107,5/23/2014,5/22/2014,Alert,The downloadable app would not load right.,No,3
1135,4663781,356,7/28/2015,7/24/2015,Alert,"The drive-up windows are inaccessible, because of my handicap. I have to get out of the car in order to use them, and it is very difficult and hard to do that. I needed to have coins counted, so I had to go around and go inside. They do not have a coin counter there. I had to take everything back and go to the MY BANK in Covington.",Yes,7
1136,4061143,352,11/24/2014,11/21/2014,Alert,"The first problem is that this is the only branch that I'm near to, and it doesn't have an ATM, and isn't open on Saturday's. It's the only branch in town. The second problem: I feel that the overdraft policy is a little strict. I made a payment a day after the account was overdrawn, and got a $30.00 fee that I didn't know about. It would be nice to have at least a one-day Grace period if your account goes over. It just seems pretty strict.",No,6
1137,4090916,311,12/4/2014,12/3/2014,Alert,"The lady that waited on me was the branch manager. She deposited my money, and wasn't listening when I told her how I wanted it. When I ordered my merchandise, I didn't have any money, so then I went down to the bank. She told me that she explained to me the way that she had put my money in my account, which she did not, and I was very upset.",No,1
1138,3829177,318,8/21/2014,8/20/2014,Alert,"The location of your branches, there's nothing open downtown. I had to go to one of your competitors and be charged for the ATM.",No,7
1139,4790328,354,9/17/2015,9/16/2015,Alert,"The minimum balance for a savings account is $300.00. I would like it to be $50.00. There is a certain time period, like 45 days, if I want to open a savings account. I want it to be $50.00. The fact that they say I have to keep $300.00 in there means they are losing business because of that. I can open a checking account for nothing. I want to open a savings account. I shouldn't have to keep $300.00 in there. $50.00; that's it. It's deterring people from opening savings accounts.",No,7
1140,3504155,353,5/15/2014,5/14/2014,Alert,"The mobile app for the bank. I had problems, but it has since been fixed within the past two months.",No,6
1141,4233392,313,2/5/2015,2/4/2015,Alert,"The most convenient branch to me is the new branch in Ft. Wayne, and the ATM machine is set too low. In order to use it, I have to get out of my vehicle. If the sun is just right, I have to get on my knees to conduct my transaction, which is kind of ridiculous when the temperature outside is below freezing. Otherwise, that's a great branch.",No,5
1142,3947375,350,10/6/2014,10/3/2014,Alert,"The one down here on Bristol Street is a regular standing bank. When I went there, the tellers were not friendly at all. The tellers need to have more friendly customer service. That was about it, really. They don't say hi and ask how I am. They don't ask to help with anything else. They were professional, but their customer service needs something.",No,4
1143,4894169,107,10/23/2015,10/22/2015,Alert,"The one out on Island Road, my experience was awful, and I called them and told them about it.",No,5
1144,3753536,107,7/30/2014,7/24/2014,Alert,"The only issue I have is the iPhone app, it doesn't work sometimes. I will put in my password and it will tell me my account is not available, and it won't show me my balance.",Yes,2
1145,3315685,115,4/8/2014,4/7/2014,Alert,"The person received the phone call, answered the phone call, and proceeded to talk to this person instead of calling her back or having her hold. Instead of talking to me, she made me wait while she did a whole transaction with the person on the phone.",No,6
1146,4467294,357,5/11/2015,5/8/2015,Alert,The President refused to receive an email from a customer.,No,6
1147,4339082,318,3/23/2015,3/20/2015,Alert,"The reason I left the first time is I was unable to get a debit card, only an ATM card.",No,6
1148,4551620,351,6/16/2015,6/15/2015,Alert,"The teller did not deposit my check as a MY BANK check. Therefore, it wasn't available immediately.",No,2
